product_title,cleaned_review,aspects,sentiments,aspect_sentiment_dict,original_review,location,date,upvotes,downvotes
U&I_Titanic_Series,really good,['overall product'],['Positive'],{'overall product': 'Positive'},Really good,Kottayam District,1 month ago,1,0
U&I_Titanic_Series,osm sound and super bass,['sound'],['Positive'],{'sound': 'Positive'},Osm sound and super bass,Lucknow,1 month ago,1,0
U&I_Titanic_Series,at this price rate perfect earphones nice basssound quality is awesome,"['earphones', 'basssound']","['Positive', 'Positive']","{'earphones': 'Positive', 'basssound': 'Positive'}",At this Price rate Perfect earphones nice bassSound quality is awesome,Mumbai,1 month ago,1,0
U&I_Titanic_Series,good at price range,['price'],['Positive'],{'price': 'Positive'},Good at price range,Akhnoor,1 month ago,1,0
U&I_Titanic_Series,not long lasting after one month one side ear speaker didn t work properly,['speaker'],['Negative'],{'speaker': 'Negative'},Not long lasting.. After one month one side ear speaker didn't work properly..,Bonaigarh,1 month ago,1,0
U&I_Titanic_Series,just amzing with rs,['overall product'],['Neutral'],{'overall product': 'Neutral'},Just Amzing with rs 479.,Kochi,1 month ago,1,0
U&I_Titanic_Series,awesome headphone i m happy with this product value of money,"['headphone', 'value']","['Positive', 'Positive']","{'headphone': 'Positive', 'value': 'Positive'}",Awesome headphone..😌😌. I m happy with this product.... 🤩🤩Value of money 👍👍👍,Guwahati,1 month ago,1,0
U&I_Titanic_Series,very nice product at low pricereally super,['pricereally'],['Positive'],{'pricereally': 'Positive'},Very nice product at low priceReally super,Anakapalle,1 month ago,1,0
U&I_Titanic_Series,good products value of money,['value'],['Positive'],{'value': 'Positive'},Good products value of money,Bengaluru,1 month ago,1,0
U&I_Titanic_Series,good product is most convenient,['convenient'],['Positive'],{'convenient': 'Positive'},Good product is most convenient,Kolkata,1 month ago,1,0
U&I_Titanic_Series,bekar hai auto disconnected,['auto'],['Neutral'],{'auto': 'Neutral'},bekar hai auto disconnected,Bhachau,1 month ago,1,0
U&I_Titanic_Series,best product i have ever bought,['overall product'],['Positive'],{'overall product': 'Positive'},Best product i have ever bought,Gangavalli,1 month ago,1,0
U&I_Titanic_Series,really awesome friends i was little bit confused before buying it should i go for boat or noise though they are also great of its performance keeping price in mind i finally buyied this if you are looking a good option in low price then go for it certainly you will not disappointed by its performance sounds clarity nd bass is really great design and looks may disappoints you,"['performance', 'sounds clarity', 'bass', 'looks']","['Positive', 'Positive', 'Positive', 'Positive']","{'performance': 'Positive', 'sounds clarity': 'Positive', 'bass': 'Positive', 'looks': 'Positive'}","Really awesome friends, i was little bit confused before buying it, should i go for Boat or Noise though they are also great of its performance ? Keeping price in mind i finally buyied this.If you are looking a good option in low price then go for it . Certainly you will not disappointed by its performance , sounds clarity nd bass is really great. Design and looks may disappoints you.",Lucknow,1 month ago,1,0
U&I_Titanic_Series,i am used first time this brand but sound and bass quality is very fine,"['sound', 'bass quality']","['Positive', 'Positive']","{'sound': 'Positive', 'bass quality': 'Positive'}",I am used first time this Brand..but sound and bass quality is very fine..,Purnia,1 month ago,1,0
U&I_Titanic_Series,very nice to hearing songs very good,['songs'],['Positive'],{'songs': 'Positive'},Very nice to hearing songs... Very good,Periyakulam,1 month ago,1,0
U&I_Titanic_Series,nice battery backup sound quality ok,"['battery', 'sound']","['Positive', 'Positive']","{'battery': 'Positive', 'sound': 'Positive'}",Nice Battery Backup & Sound quality ok,Bangalore,1 month ago,1,0
U&I_Titanic_Series,awesome very nice am very happy to got it,['overall product'],['Positive'],{'overall product': 'Positive'},Awesome very nice am very happy to got it,Nasrigagnj,1 month ago,0,0
U&I_Titanic_Series,i am giving star to this product my friend have one plus headphone but he just like it i thik best product in this price,['overall product'],['Positive'],{'overall product': 'Positive'},I am giving 5 star to this product.my friend have one plus headphone but he just like it.i thik best product in this price....,Purnia,1 month ago,1,0
U&I_Titanic_Series,cheap and best earphones in cheapest price,"['earphones', 'price']","['Positive', 'Positive']","{'earphones': 'Positive', 'price': 'Positive'}",Cheap and best earphones in cheapest price.,Nizamabad,1 month ago,0,0
U&I_Titanic_Series,best at this price range only one problem i found while calling sound is not very clear but it works not a problem for medium voice,"['price', 'sound']","['Positive', 'Negative']","{'price': 'Positive', 'sound': 'Negative'}",Best at this price range.. only one problem i found while calling sound is not very clear but it works not a problem for medium voice...,Malda,1 month ago,0,0
U&I_Titanic_Series,nice products superb quality and value for money thanks flipkart,['quality'],['Positive'],{'quality': 'Positive'},Nice products 👍superb quality and value for money Thanks flipkart,Gangapur,2 months ago,1,0
U&I_Titanic_Series,one wire broken but as per rating mentioned i have joint this wire with fevi kwik after that headphone still working fine but flipkart to still maintain their dealer quality,"['wire', 'headphone']","['Negative', 'Positive']","{'wire': 'Negative', 'headphone': 'Positive'}",One wire broken but as per rating mentioned.i have joint this wire with fevi Kwik...After that headphone still working fine...But flipkart to still maintain their dealer quality...,Chandigarh,2 months ago,1,0
U&I_Titanic_Series,nice tnq flipcart,['overall product'],['Positive'],{'overall product': 'Positive'},Nice....tnq flipcart☺,Durgapur,2 months ago,1,0
U&I_Titanic_Series,this quality is very nice and music sounds it s very very osm,['music'],['Positive'],{'music': 'Positive'},This quality is very nice and music sounds it's very very osm,Patna,2 months ago,1,0
U&I_Titanic_Series,best at this price range battery backup is good sound quality is good bass is not up to the range i got a damaged charging cable,"['battery backup', 'sound quality', 'bass', 'charging cable']","['Positive', 'Positive', 'Negative', 'Negative']","{'battery backup': 'Positive', 'sound quality': 'Positive', 'bass': 'Negative', 'charging cable': 'Negative'}",Best at this price range.Battery backup is good.Sound quality is good.Bass is not up to the range.I got a damaged charging cable.,Perinthalmanna,2 months ago,0,0
U&I_Titanic_Series,gowjiii lv this product,['product'],['Neutral'],{'product': 'Neutral'},Gowjiii........🤩🥰 Lv this product......♥️❤️,Kodagu District,2 months ago,1,0
U&I_Titanic_Series,a nice product with avarage built quality,['built quality'],['Positive'],{'built quality': 'Positive'},A nice product with avarage built quality.,Shivamogga,2 months ago,1,0
U&I_Titanic_Series,true,['overall product'],['Neutral'],{'overall product': 'Neutral'},True,Darbhanga District,2 months ago,0,0
U&I_Titanic_Series,very best purchase thanks flipkart nice battery backup nice sond qualitybest m best,"['battery backup', 'sond qualitybest']","['Positive', 'Positive']","{'battery backup': 'Positive', 'sond qualitybest': 'Positive'}",Very best purchase.Thanks flipkart.Nice battery backup 🙂Nice sond qualityBest m best,Jodhpur,2 months ago,1,0
U&I_Titanic_Series,it s a awsome things,['overall product'],['Neutral'],{'overall product': 'Neutral'},It's a Awsome things,Hojai,2 months ago,1,0
U&I_Titanic_Series,awsome headphone,['headphone'],['Positive'],{'headphone': 'Positive'},Awsome headphone,Kolkata,2 months ago,1,0
U&I_Titanic_Series,awesome product,['overall product'],['Positive'],{'overall product': 'Positive'},Awesome 👍👍 product,Washim District,2 months ago,1,0
U&I_Titanic_Series,very good product i love this product sound,['sound'],['Positive'],{'sound': 'Positive'},Very good product I love this product sound 🔊,Purnia,2 months ago,0,0
U&I_Titanic_Series,all good but while connecting to call it automatically disconnects that s all rest we can hear online musics,['overall product'],['Neutral'],{'overall product': 'Neutral'},"All good, but while connecting to call it automatically disconnects. That's all rest we can hear online musics.",Badlapur,2 months ago,0,0
U&I_Titanic_Series,just go for it without any hesitation it is super in this price range everything is good,['price'],['Positive'],{'price': 'Positive'},Just go for it without any hesitation. It is super in this price range everything is good,Ranchi,2 months ago,0,0
U&I_Titanic_Series,nice quality product must buy this,['quality'],['Positive'],{'quality': 'Positive'},Nice Quality product. MUST BUY THIS..,Baidyabati,2 months ago,0,0
U&I_Titanic_Series,good luck,['overall product'],['Positive'],{'overall product': 'Positive'},Good luck,Saran District,2 months ago,0,0
U&I_Titanic_Series,best product and bass is super,['bass'],['Positive'],{'bass': 'Positive'},Best product and bass is super 👌,Deoband,2 months ago,0,0
U&I_Titanic_Series,it s very enjoyable bluetooth headset,['bluetooth headset'],['Positive'],{'bluetooth headset': 'Positive'},It's very enjoyable bluetooth headset,Surat,2 months ago,0,0
U&I_Titanic_Series,it s really amazing product in minimum price battery backup is very good,['price battery backup'],['Positive'],{'price battery backup': 'Positive'},It's really amazing product in minimum price. Battery backup is very good,Sikar District,2 months ago,1,0
U&I_Titanic_Series,good soundbass very goodbattery backup super hours,"['soundbass', 'backup']","['Positive', 'Positive']","{'soundbass': 'Positive', 'backup': 'Positive'}",Good soundBass very goodBattery backup super 10 hours,Faridabad,2 months ago,1,0
U&I_Titanic_Series,excellent very nice product my friends is very happy battery backup hours thanks flipkart team,['battery backup'],['Positive'],{'battery backup': 'Positive'},Excellent very nice product my friends is very happy battery backup 10 hours......... thanks Flipkart team,Kadungalloor,2 months ago,1,0
U&I_Titanic_Series,amazing bass excellent quality,['bass'],['Positive'],{'bass': 'Positive'},Amazing bass excellent quality,Chinnachitakunta,3 months ago,1,0
U&I_Titanic_Series,go it,['overall product'],['Neutral'],{'overall product': 'Neutral'},Go 4 it....,Basudebpur,3 months ago,1,0
U&I_Titanic_Series,awesome product at this price rangei really loved it a loti bought it just for rs,['price rangei'],['Positive'],{'price rangei': 'Positive'},Awesome product at this price rangeI really loved it a lotI bought it just for Rs.484,Muzaffarpur,4 months ago,1,0
U&I_Titanic_Series,as per the price point the build and sound quality is much better i loved it,"['build', 'sound quality']","['Positive', 'Positive']","{'build': 'Positive', 'sound quality': 'Positive'}",As per the price point the build and sound quality is much better..i loved it...,Vasai Virar,4 months ago,1,0
U&I_Titanic_Series,nice product this is awesome headphonevalue for money,['overall product'],['Positive'],{'overall product': 'Positive'},",nice product  this is awesome headphonevalue for money",Chennai,5 months ago,1,0
U&I_Titanic_Series,awesome quality hours battery pick up awesome bass,"['battery', 'bass']","['Positive', 'Positive']","{'battery': 'Positive', 'bass': 'Positive'}",Awesome quality 8 hours battery pick up awesome bass,Ratlam,5 months ago,1,0
U&I_Titanic_Series,it s fantastic product sound is very good,['sound'],['Positive'],{'sound': 'Positive'},It's fantastic product sound is very good,Hyderabad,5 months ago,1,0
U&I_Titanic_Series,nice song quality and super bass quality this product is very nice,"['song quality', 'bass quality']","['Positive', 'Positive']","{'song quality': 'Positive', 'bass quality': 'Positive'}",Nice song quality and super Bass quality this product is very nice,Phusro,5 months ago,1,0
U&I_Titanic_Series,value for money,['overall product'],['Neutral'],{'overall product': 'Neutral'},Value for money 👍👍👍,Khanna,6 months ago,1,0
U&I_Titanic_Series,exlent products,['products'],['Neutral'],{'products': 'Neutral'},exlent products,Muttukuru,6 months ago,1,0
U&I_Titanic_Series,best thank you u i,['overall product'],['Positive'],{'overall product': 'Positive'},BEST Thank you U&i,Maldah District,6 months ago,1,0
U&I_Titanic_Series,lovely think yrrr,['overall product'],['Positive'],{'overall product': 'Positive'},Lovely think..yrrr,Gwalior,6 months ago,1,0
U&I_Titanic_Series,no words must buy it and enjoy the music really great in this price,['music'],['Positive'],{'music': 'Positive'},"No words , must buy it and enjoy the music , really great in this price",Pune,6 months ago,1,0
U&I_Titanic_Series,good product very nice,['overall product'],['Positive'],{'overall product': 'Positive'},Good product very nice,Mettupalayam Coimbatore District,6 months ago,1,0
U&I_Titanic_Series,it s good product with affordable rate,['rate'],['Positive'],{'rate': 'Positive'},It's good product with affordable rate,Kolkata,7 months ago,1,0
U&I_Titanic_Series,exlent,['overall product'],['Neutral'],{'overall product': 'Neutral'},Exlent,Guntur District,7 months ago,1,0
U&I_Titanic_Series,good product nice quality,['quality'],['Positive'],{'quality': 'Positive'},Good product nice quality,Jalgaon District,7 months ago,1,0
U&I_Titanic_Series,awesome product good sound,['sound'],['Positive'],{'sound': 'Positive'},Awesome product good sound,Guntur District,7 months ago,1,0
U&I_Titanic_Series,good product in this range,['overall product'],['Positive'],{'overall product': 'Positive'},Good product in this range.,Kota,7 months ago,1,0
U&I_Titanic_Series,it s a super product overallit s build quality and sound quality is very satisfactoryans it s a such a sweet producti am loving it,"['build quality', 'sound quality']","['Positive', 'Positive']","{'build quality': 'Positive', 'sound quality': 'Positive'}",It's a super product overallIt's build quality and sound quality is very satisfactoryAns it's a such a sweet productI am loving it,New Delhi,7 months ago,1,0
U&I_Titanic_Series,built quality is good sound quality and bass quality is awesome battery backup and bluetooth connectivity is nice light in weight and very comfortable to wear for a long time overall a great bluetooth neckband earphones at this price,"['built quality', 'sound quality', 'bass quality', 'battery backup', 'bluetooth connectivity', 'bluetooth']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'built quality': 'Positive', 'sound quality': 'Positive', 'bass quality': 'Positive', 'battery backup': 'Positive', 'bluetooth connectivity': 'Positive', 'bluetooth': 'Positive'}","Built quality is good. Sound quality and bass quality is awesome. Battery backup and bluetooth connectivity is nice. Light in weight and very comfortable to wear for a long time. Overall, a great bluetooth neckband earphones at this price.",New Delhi,7 months ago,1,0
U&I_Titanic_Series,third class product,['overall product'],['Neutral'],{'overall product': 'Neutral'},Third class product,Agartala,1 month ago,2,2
U&I_Titanic_Series,small charging cable in not working,['charging cable'],['Negative'],{'charging cable': 'Negative'},Small charging cable in not working,Pune,1 month ago,2,2
U&I_Titanic_Series,wire quality so poor look like bluetooth headset not deserve to price,"['wire quality', 'bluetooth']","['Negative', 'Negative']","{'wire quality': 'Negative', 'bluetooth': 'Negative'}","Wire Quality so poor look like 200 bluetooth headset.... Not deserve to 600 price,",Dalkhola,2 months ago,2,2
U&I_Titanic_Series,vey bad headphone dont buy this,['headphone'],['Negative'],{'headphone': 'Negative'},Vey bad headphone dont buy this,Durgapur,4 days ago,1,1
U&I_Titanic_Series,this product is all ways good but one problem it s not clear incoming and out going call not clear sound quality is very worst and i used only music,['sound quality'],['Negative'],{'sound quality': 'Negative'},This product is all ways good but one problem it's not clear incoming and out going call not clear sound quality is very worst and I used only music ☹️,Karur District,11 days ago,1,1
U&I_Titanic_Series,nice product battery backup hours only music btcalling and hoursrs good product so good quality,"['battery backup', 'music', 'quality']","['Positive', 'Negative', 'Positive']","{'battery backup': 'Positive', 'music': 'Negative', 'quality': 'Positive'}",Nice product Battery backup 22 hours only music btCalling and 16 hoursRS.599  good product so good quality,Madhepura,26 days ago,1,1
U&I_Titanic_Series,not more than month has lapsed and it is showing connectivity problem the other party is able to listen voice for music in middle the voice disappears,['connectivity'],['Negative'],{'connectivity': 'Negative'},Not more than 1 month has lapsed and it is showing connectivity problem. The other party is able to listen voice. For music in middle the voice disappears,Mumbai,1 month ago,1,1
U&I_Titanic_Series,dont buy waste of money,['overall product'],['Negative'],{'overall product': 'Negative'},Dont buy waste of money,Bengaluru,1 month ago,1,1
U&I_Titanic_Series,volume buttons not working,['volume'],['Negative'],{'volume': 'Negative'},Volume buttons not working,Paravada Industrial Area,1 month ago,1,1
U&I_Titanic_Series,after one month one side not working,['working'],['Negative'],{'working': 'Negative'},After one month one side not working,Kozhikode,2 months ago,0,1
U&I_Titanic_Series,product worth the price and it s made manufactured in india too,['price'],['Positive'],{'price': 'Positive'},Product worth the price and it's made & Manufactured in India too,Cuttack,2 months ago,1,1
U&I_Titanic_Series,calling and answering while passing not listening properly verry worst calling function,['overall product'],['Negative'],{'overall product': 'Negative'},Calling and answering while passing not listening properly verry worst calling function,Udupi District,2 months ago,1,1
U&I_Titanic_Series,battery backup is amazing mice to good,['battery backup'],['Positive'],{'battery backup': 'Positive'},Battery backup is amazing mice to good,Khagaria,2 months ago,1,1
U&I_Titanic_Series,way to noisy no active noise cancellation poor mic,['mic'],['Negative'],{'mic': 'Negative'},Way to noisy no active noise cancellation poor mic,New Delhi,2 months ago,1,1
U&I_Titanic_Series,best quality sound quality bass quality battery backup all over,['sound quality bass quality battery backup'],['Positive'],{'sound quality bass quality battery backup': 'Positive'},"Best quality Sound quality 8/10Bass quality 6/10 Battery backup 9/10All over 7/10,😎😎",Cuttack District,2 months ago,1,1
U&I_Titanic_Series,worst quality worst sound worst bass like local cheap quality this is my star ratting is like zero,"['quality', 'sound', 'bass']","['Negative', 'Negative', 'Negative']","{'quality': 'Negative', 'sound': 'Negative', 'bass': 'Negative'}",Worst quality worst sound worst bass like local cheap quality this is my 5 star ratting is like zero,Chennai,2 months ago,1,1
U&I_Titanic_Series,highly recommnded technically mind blowing product in this cost as compared to boat jbl of more than rupees etc bass low frequency and overall sound everthing just simply very very good and above all is battery backup great more than full day no need to charge even on next day,"['bass', 'sound', 'battery backup']","['Positive', 'Positive', 'Positive']","{'bass': 'Positive', 'sound': 'Positive', 'battery backup': 'Positive'}",Highly recommnded technically Mind blowing product in this cost 539 as compared to  boat JBL of more than 1000 rupees etc.    Bass +Low frequency and overall sound everthing just Simply Very very good and above all is battery backup Great more than full day No need to charge even on next day,New Delhi,3 months ago,1,1
U&I_Titanic_Series,battery backup verry poor and after month right side has not working so i recommend please don t buy this products,['battery backup'],['Negative'],{'battery backup': 'Negative'},Battery backup verry poor and after 2 month right side has not working. So I recommend please don't buy this products.,Janjgir Champa District,6 months ago,1,1
U&I_Titanic_Series,only months usednow one side not working warranty not givenvery bad product,['warranty'],['Negative'],{'warranty': 'Negative'},Only 3 months usedNow one side not working...Warranty not givenVery bad product,Kancheepuram District,1 month ago,1,2
U&I_Titanic_Series,awesome product,['overall product'],['Positive'],{'overall product': 'Positive'},Awesome  product,Unknown,6 months ago,1,2
U&I_Titanic_Series,base very bad,['base'],['Negative'],{'base': 'Negative'},Base very bad,Unknown,6 months ago,1,3
U&I_Titanic_Series,no so good this range,['range'],['Neutral'],{'range': 'Neutral'},No so good this range,Unknown,7 months ago,1,3
U&I_Titanic_Series,cheap,['overall product'],['Neutral'],{'overall product': 'Neutral'},cheap,Gurgaon,7 months ago,1,3
U&I_Titanic_Series,don t ever buy this i side is already not working in days,['overall product'],['Negative'],{'overall product': 'Negative'},Don't ever buy this. I side is already not working in 15 days,Unknown,Today,0,0
U&I_Titanic_Series,i m writting this review after months of buying this earphone it continuously worked for months after that it is not working nowbut battery backup is too good if u want for temporary usage for some days u can buy diz,['battery backup'],['Positive'],{'battery backup': 'Positive'},"I'm writting this review after 6 months of buying this earphone.It continuously worked for 4 months. After that it is not working nowBut battery backup is too good .If u want for temporary usage for some days ,u can buy diz",Unknown,Today,0,0
U&I_Titanic_Series,wow nice very good battery backup i am so happy wonderful,['battery backup'],['Positive'],{'battery backup': 'Positive'},Wow nice. Very good battery backup. I am so happy wonderful,Unknown,Today,0,0
U&I_Titanic_Series,one of best quality im so happy,['quality'],['Positive'],{'quality': 'Positive'},One'of best quality im so happy,Unknown,Today,0,0
U&I_Titanic_Series,very good product i loved it good sound quality,['sound quality'],['Positive'],{'sound quality': 'Positive'},Very Good product I loved it good sound quality,Unknown,Today,0,0
U&I_Titanic_Series,very nice worth for money,['overall product'],['Positive'],{'overall product': 'Positive'},Very nice worth for money,Unknown,Today,0,0
U&I_Titanic_Series,i bought this in december month and now no sound coming in it within and half months earphone damaged,"['sound', 'earphone']","['Negative', 'Negative']","{'sound': 'Negative', 'earphone': 'Negative'}",I bought this in December month and now no sound coming in it. Within 2 and half months earphone damaged,Unknown,Today,0,0
U&I_Titanic_Series,good,['overall product'],['Positive'],{'overall product': 'Positive'},good....,Unknown,Today,0,0
U&I_Titanic_Series,bass and sound is so loud and lovelybest quality in this price,"['bass', 'sound', 'quality']","['Positive', 'Positive', 'Positive']","{'bass': 'Positive', 'sound': 'Positive', 'quality': 'Positive'}",BASS AND SOUND IS SO LOUD AND LOVELYBEST quality IN THIS PRICE,Unknown,Today,0,0
U&I_Titanic_Series,worst product after month its not working plz don t waste your money on this stupid product,['working'],['Negative'],{'working': 'Negative'},Worst product after 1 month its not working .....plz don't waste your money on this stupid product,Unknown,Today,0,0
U&I_Titanic_Series,very beautiful,['overall product'],['Positive'],{'overall product': 'Positive'},Very beautiful,Unknown,Today,0,0
U&I_Titanic_Series,very bad,['overall product'],['Negative'],{'overall product': 'Negative'},very bad,Unknown,Today,0,0
U&I_Titanic_Series,worked for only months,['overall product'],['Neutral'],{'overall product': 'Neutral'},Worked for only 2 months,Unknown,Today,0,0
U&I_Titanic_Series,go for it at this price change this is the best wireless earphone it battery backup gives near about hr,['battery backup'],['Positive'],{'battery backup': 'Positive'},go for it.at this price change .this is the best wireless earphone.it battery backup gives near about 10 hr.,Unknown,1 day ago,0,0
U&I_Titanic_Series,iam very happy with this product,['overall product'],['Positive'],{'overall product': 'Positive'},Iam very happy with this product,Unknown,1 day ago,0,0
U&I_Titanic_Series,osm product no tension,['tension'],['Negative'],{'tension': 'Negative'},"Osm .product ,no tension",Unknown,1 day ago,0,0
U&I_Titanic_Series,all features are but one thing is missing noise cancellation,"['features', 'noise cancellation']","['Positive', 'Negative']","{'features': 'Positive', 'noise cancellation': 'Negative'}",All features are but one thing is missing noise cancellation,Unknown,1 day ago,0,0
U&I_Titanic_Series,worth for rs,['overall product'],['Neutral'],{'overall product': 'Neutral'},Worth for 539rs,Unknown,1 day ago,0,0
U&I_Titanic_Series,good quality sound with nice battery backup and also value for money item,"['sound', 'battery backup']","['Positive', 'Positive']","{'sound': 'Positive', 'battery backup': 'Positive'}",Good quality sound with nice battery backup and also value for money item.,Unknown,1 day ago,0,0
U&I_Titanic_Series,good for all the use,['use'],['Positive'],{'use': 'Positive'},Good for all the use,Unknown,1 day ago,0,0
U&I_Titanic_Series,this product is very wrost and too bad don t buy anyone,['product'],['Negative'],{'product': 'Negative'},This product is very wrost and too bad don't buy anyone,Unknown,1 day ago,0,0
U&I_Titanic_Series,sounds not good,['sounds'],['Neutral'],{'sounds': 'Neutral'},Sounds not good,Unknown,1 day ago,0,0
U&I_Titanic_Series,i ordered this product but i receive a defective product please don t accept the product if it,['overall product'],['Negative'],{'overall product': 'Negative'},I ordered this product but I receive a defective product.. please don't accept the product if it,Unknown,1 day ago,0,0
U&I_Titanic_Series,superb i love it,['overall product'],['Positive'],{'overall product': 'Positive'},Superb I love it,Unknown,1 day ago,0,0
U&I_Titanic_Series,i like it,['overall product'],['Positive'],{'overall product': 'Positive'},I like it,Unknown,1 day ago,0,0
U&I_Titanic_Series,nice parodekt,['overall product'],['Positive'],{'overall product': 'Positive'},Nice Parodekt,Unknown,1 day ago,0,0
U&I_Titanic_Series,awesome product,['overall product'],['Positive'],{'overall product': 'Positive'},awesome product ❤,Unknown,1 day ago,0,0
U&I_Titanic_Series,thanks flipkart,['overall product'],['Neutral'],{'overall product': 'Neutral'},Thanks Flipkart,Unknown,1 day ago,0,0
U&I_Titanic_Series,wonderful thanks to manufacturergreat indian brandjust awesome,['overall product'],['Positive'],{'overall product': 'Positive'},Wonderful!!!Thanks to manufacturerGreat indian brandJust awesome 😎,Unknown,1 day ago,0,0
U&I_Titanic_Series,nice sounds good items for this range,['sounds'],['Positive'],{'sounds': 'Positive'},Nice sounds good items for this range,Unknown,1 day ago,0,0
U&I_Titanic_Series,super battery backup hr,['battery'],['Positive'],{'battery': 'Positive'},Super battery backup 10 hr,Unknown,1 day ago,0,0
U&I_Titanic_Series,it s not good,['overall product'],['Negative'],{'overall product': 'Negative'},it's not good..,Unknown,1 day ago,0,0
U&I_Titanic_Series,if you are tight with budget then this is the best wireless earphone how let us see pros good battery backup hours if you are using for call have not checked with music as i am mostly using it for calls nice build and look sound is good good for listening music and voice calls according price cons very very very loud battery low message in rough voice it will make to bleed your ears if you are not removing it after only one battery low message you can not reduce volu,"['battery backup hours', 'build', 'look sound', 'battery']","['Positive', 'Positive', 'Positive', 'Positive']","{'battery backup hours': 'Positive', 'build': 'Positive', 'look sound': 'Positive', 'battery': 'Positive'}",If you are tight with budget then this is the best wireless earphone .How let us see pros:1-Good battery backup 6-8 hours if you are using for call .. Have not checked with music as I am mostly using it for calls2- Nice build and look3- sound is good. Good for listening music and voice calls according price Cons:1-VERY VERY VERY LOUD BATTERY LOW MESSAGE IN ROUGH VOICE. IT WILL MAKE TO BLEED YOUR EARS IF YOU ARE NOT REMOVING IT AFTER ONLY ONE BATTERY LOW MESSAGE.You can not reduce volu...,Unknown,1 day ago,0,0
U&I_Titanic_Series,nice products,['products'],['Positive'],{'products': 'Positive'},Nice Products 👍,Unknown,1 day ago,0,0
U&I_Titanic_Series,ui titanic series the best sound battery backup excellent and time charge continues useing days fentastic compeny low price super,"['ui', 'sound battery backup', 'price']","['Positive', 'Positive', 'Positive']","{'ui': 'Positive', 'sound battery backup': 'Positive', 'price': 'Positive'}",Ui titanic series the best sound battery backup excellent and 1 time charge continues useing 03 days fentastic compeny low price super,Unknown,1 day ago,0,0
U&I_Titanic_Series,compare to value it s a good product,['value'],['Positive'],{'value': 'Positive'},Compare to value it's a good product,Unknown,2 days ago,0,0
U&I_Titanic_Series,nice product and very nice battery backup but degion very bad,['battery backup'],['Positive'],{'battery backup': 'Positive'},Nice Product and very nice battery backup but degion very bad,Unknown,2 days ago,0,0
U&I_Titanic_Series,satisfied,['overall product'],['Positive'],{'overall product': 'Positive'},Satisfied ...,Unknown,2 days ago,0,0
U&I_Titanic_Series,almost super,['overall product'],['Positive'],{'overall product': 'Positive'},Almost super...,Unknown,2 days ago,0,0
U&I_Titanic_Series,very good sound quality,['sound'],['Positive'],{'sound': 'Positive'},"Very good sound quality,",Unknown,2 days ago,0,0
U&I_Titanic_Series,length of wires is too long but product is good,['wires'],['Negative'],{'wires': 'Negative'},Length of wires is too long but product is good,Unknown,2 days ago,0,0
U&I_Titanic_Series,so nice sound,['sound'],['Positive'],{'sound': 'Positive'},So nice sound,Unknown,2 days ago,0,0
U&I_Titanic_Series,it is very nice product battery backup very good i liked this product low price good product,"['battery backup', 'price']","['Positive', 'Positive']","{'battery backup': 'Positive', 'price': 'Positive'}","It is very nice product, battery backup very good I liked this product, low price good product",Unknown,2 days ago,0,0
U&I_Titanic_Series,superbb neckband in this price and,"['neckband', 'price']","['Neutral', 'Neutral']","{'neckband': 'Neutral', 'price': 'Neutral'}",Superbb neckband in this price and,Unknown,2 days ago,0,0
U&I_Titanic_Series,it s very good,['overall product'],['Positive'],{'overall product': 'Positive'},It's very good,Unknown,2 days ago,0,0
U&I_Titanic_Series,this is nice,['overall product'],['Positive'],{'overall product': 'Positive'},This is nice....,Unknown,2 days ago,0,0
U&I_Titanic_Series,super good product very nice super price,['price'],['Positive'],{'price': 'Positive'},Super.. Good product.. Very nice.. Super Price,Unknown,2 days ago,0,0
U&I_Titanic_Series,excellant protect super sound battery back up vety nice osm,"['sound battery back up', 'osm']","['Positive', 'Positive']","{'sound battery back up': 'Positive', 'osm': 'Positive'}",Excellant protect super sound battery back up vety nice osm,Unknown,2 days ago,0,0
U&I_Titanic_Series,must to buy this item best in budget,['budget'],['Positive'],{'budget': 'Positive'},Must to buy this item.Best in budget,Unknown,2 days ago,0,0
U&I_Titanic_Series,very good quality sounds is very good battery backup very good,"['quality sounds', 'battery backup']","['Positive', 'Positive']","{'quality sounds': 'Positive', 'battery backup': 'Positive'}",Very good quality sounds is very good & battery backup very good,Unknown,2 days ago,0,0
U&I_Titanic_Series,better,['overall product'],['Neutral'],{'overall product': 'Neutral'},Better,Unknown,2 days ago,0,0
U&I_Titanic_Series,nice head phone,['overall product'],['Positive'],{'overall product': 'Positive'},Nice head phone.,Unknown,2 days ago,0,0
U&I_Titanic_Series,good porode,['porode'],['Positive'],{'porode': 'Positive'},Good porode,Unknown,2 days ago,0,0
U&I_Titanic_Series,iam used this not bad but ear pain,['ear'],['Negative'],{'ear': 'Negative'},Iam used  this  not bad but ear pain,Unknown,2 days ago,0,0
U&I_Titanic_Series,thanks flipkart fabulous product,['overall product'],['Positive'],{'overall product': 'Positive'},Thanks flipkart fabulous product,Unknown,2 days ago,0,0
U&I_Titanic_Series,this is bad quality,['quality'],['Negative'],{'quality': 'Negative'},This is bad quality,Unknown,2 days ago,0,0
